temperatura_c,humedad_pct,temp_media_24h,alerta_calor,indice_confort,mes,estacion,temp_media_mes,desvio_temp_mes,evento_calor,evento_frio,dato_valido
30.62908497153799,67.2,,False,18.565216,1,Verano,20.77045698924731,-1.3104569892473101,False,False,True
29.731545154664698,64.83500000000001,,False,18.47422525,1,Verano,20.77045698924731,-1.3804569892473104,False,False,True
32.83234689051179,62.47,,False,17.8171853,1,Verano,20.77045698924731,-2.0904569892473113,False,False,True
30.789610520764572,59.86,,False,17.803935199999998,1,Verano,20.77045698924731,-2.0304569892473125,False,False,True
30.613464302212282,64.34,,False,18.6158144,1,Verano,20.77045698924731,-1.15045698924731,False,False,True
32.962129653300074,64.22,,False,17.7208721,1,Verano,20.77045698924731,-2.2604569892473094,False,False,True
31.778826638329218,56.42,,False,17.2979408,1,Verano,20.77045698924731,-2.5904569892473113,False,False,True
32.34135542422265,59.88,,False,18.8097502,1,Verano,20.77045698924731,-0.7404569892473098,False,False,True
30.07513614928104,67.53,,False,16.8328186,1,Verano,20.77045698924731,-3.430456989247311,False,False,True
30.63339337058063,69.04,,False,17.735908,1,Verano,20.77045698924731,-2.3704569892473124,False,False,True
34.44592847017454,66.39,,False,16.880223400000002,1,Verano,20.77045698924731,-3.3504569892473093,False,False,True
31.012991223466795,66.05,,False,18.176002999999998,1,Verano,20.77045698924731,-1.7504569892473114,False,False,True
31.695061242378667,59.76,,False,16.83604,1,Verano,20.77045698924731,-3.270456989247311,False,False,True
32.356044508206956,60.64,,False,18.119862400000002,1,Verano,20.77045698924731,-1.65045698924731,False,False,True
30.395058713217377,66.72,,False,17.3266816,1,Verano,20.77045698924731,-2.81045698924731,False,False,True
34.02919976854358,63.1,,False,18.987391499999998,1,Verano,20.77045698924731,-0.640456989247312,False,False,True
32.01125446172253,67.27,,False,17.345347949999997,1,Verano,20.77045698924731,-2.800456989247312,False,False,True
31.645378054582046,59.77,,False,18.2223533,1,Verano,20.77045698924731,-1.4904569892473098,False,False,True
33.602169932754336,57.15,,False,18.795506500000002,1,Verano,20.77045698924731,-0.65045698924731,False,False,True
33.36769991961612,59.605000000000004,,False,15.736571199999998,1,Verano,20.77045698924731,-4.690456989247313,False,False,True
34.950486323556,62.06,,False,16.7632038,1,Verano,20.77045698924731,-3.4104569892473116,False,False,True
31.344451561505807,64.51,,False,17.4777785,1,Verano,20.77045698924731,-2.5704569892473117,False,False,True
35.28991625459091,59.56,,False,16.451725800000002,1,Verano,20.77045698924731,-3.7604569892473094,False,False,True
32.969210390903136,60.37,18.582083333333333,False,19.15310825,1,Verano,20.77045698924731,-0.3204569892473117,False,False,True
34.53560516452163,71.43,18.490000000000002,False,16.81787875,1,Verano,20.77045698924731,-3.520456989247311,False,False,True
33.47870586551645,55.07,18.528333333333332,False,18.87426185,1,Verano,20.77045698924731,-0.46045698924731226,False,False,True
31.037028539681778,62.51,18.521250000000002,False,17.68315805,1,Verano,20.77045698924731,-2.2604569892473094,False,False,True
30.749436266062048,65.38,18.51,False,17.714072299999998,1,Verano,20.77045698924731,-2.300456989247312,False,False,True
29.29381592043259,69.09,18.385416666666668,False,16.267889349999997,1,Verano,20.77045698924731,-4.140456989247312,False,False,True
28.984132807457158,55.71,18.40375,False,17.866002249999998,1,Verano,20.77045698924731,-1.8204569892473117,False,False,True
31.08160135203292,58.59,18.494583333333335,False,19.0253557,1,Verano,20.77045698924731,-0.41045698924731155,False,False,True
33.90050749793309,60.19,18.410416666666666,False,17.24146795,1,Verano,20.77045698924731,-2.7604569892473094,False,False,True
31.252809259677363,70.85,18.40625,False,16.8007095,1,Verano,20.77045698924731,-3.5304569892473125,False,False,True
30.98535817088115,69.38,18.385833333333334,False,17.3357219,1,Verano,20.77045698924731,-2.860456989247311,False,False,True
33.0494544154276,60.33,18.453333333333333,False,18.049440099999998,1,Verano,20.77045698924731,-1.7304569892473118,False,False,True
30.70770024772561,61.26,18.417083333333334,False,17.3722945,1,Verano,20.77045698924731,-2.6204569892473124,False,False,True
34.76084767715918,62.03,18.487083333333334,False,18.2026522,1,Verano,20.77045698924731,-1.5904569892473113,False,False,True
31.607498767631537,61.77,18.433333333333334,False,17.12981755,1,Verano,20.77045698924731,-2.9404569892473127,False,False,True
33.396032950868054,59.17,18.48125,False,18.07475535,1,Verano,20.77045698924731,-1.6604569892473116,False,False,True
31.699898891594266,65.78,18.433333333333334,False,18.1368192,1,Verano,20.77045698924731,-1.7904569892473106,False,False,True
32.03686571340972,62.69,18.3675,False,16.00216255,1,Verano,20.77045698924731,-4.38045698924731,False,False,True
33.69062873832835,55.54,18.330416666666668,False,17.4387783,1,Verano,20.77045698924731,-2.3804569892473104,False,False,True
32.344025641044105,67.69,18.34875,False,19.483107699999998,1,Verano,20.77045698924731,-0.21045698924731226,False,False,True
34.24069152180219,56.49,18.453333333333333,False,17.61124255,1,Verano,20.77045698924731,-2.180456989247311,False,False,True
30.82507433179953,65.11,18.553749999999997,False,18.75871335,1,Verano,20.77045698924731,-1.0004569892473114,False,False,True
30.05145577542181,57.92,18.580000000000002,False,17.8278648,1,Verano,20.77045698924731,-1.9404569892473127,False,False,True
29.376010575755505,56.25,18.614166666666666,False,17.02871875,1,Verano,20.77045698924731,-2.9404569892473127,False,False,True
33.88244859294247,69.42,18.444166666666664,False,16.0554847,1,Verano,20.77045698924731,-4.40045698924731,False,False,True
33.35238267383333,65.05,18.625416666666666,False,20.2352025,1,Verano,20.77045698924731,0.8295430107526904,False,False,True
31.60154310603159,65.75,18.542916666666667,False,17.60852375,1,Verano,20.77045698924731,-2.4404569892473127,False,False,True
32.44813296798228,60.46,18.459166666666665,False,16.06506,1,Verano,20.77045698924731,-4.270456989247311,False,False,True
33.60416491333403,57.21,18.389583333333334,False,16.2587065,1,Verano,20.77045698924731,-3.9704569892473103,False,False,True
31.714651839140817,59.25,18.405416666666667,False,16.447446250000002,1,Verano,20.77045698924731,-3.7604569892473094,False,False,True
29.35992082977078,58.34,18.4025,False,17.8764106,1,Verano,20.77045698924731,-1.890456989247312,False,False,True
29.37904194705143,61.7,18.36375,False,18.391495499999998,1,Verano,20.77045698924731,-1.3404569892473113,False,False,True
30.358000191230964,61.57,18.453333333333333,False,18.9636741,1,Verano,20.77045698924731,-0.6104569892473108,False,False,True
32.15330676413068,61.78,18.552916666666665,False,18.5516227,1,Verano,20.77045698924731,-1.140456989247312,False,False,True
30.587562795729507,59.8,18.567916666666665,False,17.436453,1,Verano,20.77045698924731,-2.5004569892473114,False,False,True
33.55023093915254,60.48,18.580000000000002,False,18.2801512,1,Verano,20.77045698924731,-1.4404569892473127,False,False,True
30.089601498446328,72.38,18.605,False,18.1043825,1,Verano,20.77045698924731,-2.020456989247311,False,False,True
30.959805457480353,74.66,18.505,False,16.462236400000002,1,Verano,20.77045698924731,-3.99045698924731,False,False,True
29.267974686286788,57.03,18.607916666666664,False,18.929257,1,Verano,20.77045698924731,-0.4704569892473103,False,False,True
31.332212431779485,70.2,18.572499999999998,False,17.643736,1,Verano,20.77045698924731,-2.5104569892473094,False,False,True
32.01068205322282,59.14,18.535416666666666,False,17.2832193,1,Verano,20.77045698924731,-2.680456989247311,False,False,True
33.616637876177485,61.11,18.654166666666665,False,18.2261377,1,Verano,20.77045698924731,-1.5304569892473125,False,False,True
32.179976575757195,64.93,18.673333333333332,False,18.01095025,1,Verano,20.77045698924731,-1.9204569892473096,False,False,True
33.11135048880233,57.07,18.70375,False,19.68677915,1,Verano,20.77045698924731,0.5195430107526882,False,False,True
33.50766983663763,57.18,18.765833333333333,False,18.7658542,1,Verano,20.77045698924731,-0.6904569892473127,False,False,True
32.58841213231309,60.82,18.728333333333335,False,17.9283087,1,Verano,20.77045698924731,-1.90045698924731,False,False,True
30.655082414842575,62.24,18.71375,False,17.6534336,1,Verano,20.77045698924731,-2.2904569892473106,False,False,True
32.606906052564504,50.8,18.815416666666668,False,18.708638,1,Verano,20.77045698924731,-0.5004569892473114,False,False,True
34.23170652248077,68.22,18.922916666666666,False,18.1721845,1,Verano,20.77045698924731,-1.8204569892473117,False,False,True
31.527588260325935,59.15,18.799166666666665,False,17.70209225,1,Verano,20.77045698924731,-2.140456989247312,False,False,True
32.831976408819735,58.95,18.962083333333332,False,20.4925015,1,Verano,20.77045698924731,1.4695430107526875,False,False,True
32.793250750624644,63.5,19.030833333333334,False,17.4172625,1,Verano,20.77045698924731,-2.6204569892473124,False,False,True
31.446535022729943,65.205,19.097083333333334,False,17.4832799,1,Verano,20.77045698924731,-2.3804569892473104,False,False,True
33.40599360865112,66.91,19.169166666666666,False,17.968341199999998,1,Verano,20.77045698924731,-2.0304569892473125,False,False,True
31.422962562789174,52.0,19.167083333333334,False,17.68688,1,Verano,20.77045698924731,-1.9404569892473127,False,False,True
32.679577349392886,57.32,19.163749999999997,False,18.211511,1,Verano,20.77045698924731,-1.4204569892473096,False,False,True
31.640939086326895,57.32,19.16541666666667,False,18.861981999999998,1,Verano,20.77045698924731,-0.5704569892473117,False,False,True
32.06544195664904,58.79,19.115833333333335,False,17.5469793,1,Verano,20.77045698924731,-2.3304569892473097,False,False,True
33.400360003172445,58.14,19.132916666666667,False,17.7176386,1,Verano,20.77045698924731,-2.0904569892473113,False,False,True
29.07954710639266,51.61,19.159166666666668,False,18.5068483,1,Verano,20.77045698924731,-0.8104569892473101,False,False,True
32.92549517143861,69.81,19.105416666666667,False,16.9685068,1,Verano,20.77045698924731,-3.31045698924731,False,False,True
33.06075247236314,58.6,19.135833333333334,False,16.824623000000003,1,Verano,20.77045698924731,-3.2604569892473094,False,False,True
31.13764872042434,53.25,18.98375,False,16.09718125,1,Verano,20.77045698924731,-4.120456989247312,False,False,True
31.952967068935962,63.55,19.042083333333334,False,18.625549,1,Verano,20.77045698924731,-1.1104569892473108,False,False,True
30.53569114608981,56.22,19.05125,False,17.3925901,1,Verano,20.77045698924731,-2.4604569892473123,False,False,True
30.80147733887977,56.56,19.13375,False,19.614457599999998,1,Verano,20.77045698924731,0.4495430107526879,False,False,True
32.4064348988611,59.86,19.231666666666666,False,19.720841,1,Verano,20.77045698924731,0.4295430107526883,False,False,True
35.93770912489792,62.39,19.067916666666665,False,16.768394699999998,1,Verano,20.77045698924731,-3.4104569892473116,False,False,True
32.9959462856371,62.71,18.959166666666665,False,16.860867849999998,1,Verano,20.77045698924731,-3.300456989247312,False,False,True
30.727528419346395,59.25,18.923333333333336,False,17.22332125,1,Verano,20.77045698924731,-2.7604569892473094,False,False,True
33.16369266796663,55.93,19.101666666666667,False,20.7578999,1,Verano,20.77045698924731,1.9895430107526906,False,False,True
32.871332797537775,57.77,19.026666666666667,False,17.54790795,1,Verano,20.77045698924731,-2.300456989247312,False,False,True
29.409701458430586,57.26,19.0075,False,17.552070699999998,1,Verano,20.77045698924731,-2.2804569892473125,False,False,True
31.52617849272593,65.0,19.03291666666667,False,18.32755,1,Verano,20.77045698924731,-1.5304569892473125,False,False,True
31.78617914320789,54.4,18.982499999999998,False,19.392276,1,Verano,20.77045698924731,0.25954301075269015,False,False,True
32.17712164984818,62.92,19.1375,False,20.3669622,1,Verano,20.77045698924731,1.09954301075269,False,False,True
31.95272741122929,58.23,19.121666666666666,False,17.203630150000002,1,Verano,20.77045698924731,-2.7604569892473094,False,False,True
32.22165042419971,51.31,19.172916666666666,False,18.505161349999998,1,Verano,20.77045698924731,-0.8004569892473121,False,False,True
30.597282502417,51.98,19.170833333333334,False,17.6496092,1,Verano,20.77045698924731,-1.9904569892473098,False,False,True
31.512305002501357,59.98,19.162499999999998,False,18.126488499999997,1,Verano,20.77045698924731,-1.6204569892473124,False,False,True
31.60131899465026,54.84,19.145833333333332,False,18.483586,1,Verano,20.77045698924731,-0.9704569892473103,False,False,True
33.73994331116159,57.03,19.17833333333333,False,18.1044988,1,Verano,20.77045698924731,-1.5504569892473121,False,False,True
30.95375121437471,65.38,19.17083333333333,False,17.73836,1,Verano,20.77045698924731,-2.270456989247311,False,False,True
31.633270594103045,60.54,19.166666666666668,False,18.6967192,1,Verano,20.77045698924731,-0.9104569892473116,False,False,True
31.46599787940813,57.27,19.282083333333336,False,18.88336405,1,Verano,20.77045698924731,-0.5404569892473106,False,False,True
34.38106350042,48.01,19.325,False,17.3847822,1,Verano,20.77045698924731,-2.230456989247312,False,False,True
32.99774846591357,64.08,19.317916666666665,False,16.0888312,1,Verano,20.77045698924731,-4.290456989247311,False,False,True
30.599453463302606,56.05,19.309583333333332,False,18.261044000000002,1,Verano,20.77045698924731,-1.3104569892473101,False,False,True
32.596169986329144,66.44,19.32916666666667,False,17.989997600000002,1,Verano,20.77045698924731,-1.9904569892473098,False,False,True
30.482568752130405,57.38,19.190833333333334,False,17.103005999999997,1,Verano,20.77045698924731,-2.8704569892473124,False,False,True
32.39085980904573,67.15,19.148333333333333,False,19.153766,1,Verano,20.77045698924731,-0.5904569892473113,False,False,True
34.04904474091698,59.51,19.261666666666667,False,18.837361899999998,1,Verano,20.77045698924731,-0.6904569892473127,False,False,True
29.065520268388156,59.19,19.277916666666666,False,17.1058312,1,Verano,20.77045698924731,-2.9104569892473116,False,False,True
30.48767944762753,57.72,19.249166666666664,False,16.6642372,1,Verano,20.77045698924731,-3.4504569892473107,False,False,True
32.23376452334156,56.5,19.049166666666668,False,17.132195,1,Verano,20.77045698924731,-2.81045698924731,False,False,True
31.405991097997518,66.98,19.045,False,17.6671693,1,Verano,20.77045698924731,-2.40045698924731,False,False,True
32.320913451618466,64.34,19.015,False,17.1286549,1,Verano,20.77045698924731,-3.0004569892473114,False,False,True
31.87500278768689,58.83,19.075416666666666,False,19.28836735,1,Verano,20.77045698924731,-0.08045698924730971,False,False,True
29.478818153671515,58.54,18.924166666666668,False,16.738712999999997,1,Verano,20.77045698924731,-3.3704569892473124,False,False,True
32.93297149103171,62.9,18.89666666666667,False,19.8408245,1,Verano,20.77045698924731,0.43954301075268987,False,False,True
29.997757125382524,62.53,18.998749999999998,False,19.2527126,1,Verano,20.77045698924731,-0.31045698924731013,False,False,True
32.30827860932557,62.16,18.93875,False,17.6912764,1,Verano,20.77045698924731,-2.24045698924731,False,False,True
31.318247448734613,64.53,18.93625,False,17.8967413,1,Verano,20.77045698924731,-2.050456989247312,False,False,True
35.601605492355844,62.67,19.033333333333335,False,20.0469013,1,Verano,20.77045698924731,0.7095430107526894,False,False,True
31.818669692430838,60.23,19.116249999999997,False,20.19542185,1,Verano,20.77045698924731,1.0195430107526882,False,False,True
32.52649938765459,64.83,19.13083333333333,False,18.58928455,1,Verano,20.77045698924731,-1.2004569892473107,False,False,True
32.83095338852291,53.61,19.092916666666667,False,16.80160195,1,Verano,20.77045698924731,-3.180456989247311,False,False,True
32.50643229575579,53.6,19.0525,False,17.769672,1,Verano,20.77045698924731,-1.8804569892473104,False,False,True
31.95997829924238,54.24,19.008333333333333,False,17.9946544,1,Verano,20.77045698924731,-1.6004569892473093,False,False,True
30.51413751768769,62.38,19.039583333333336,False,18.2989011,1,Verano,20.77045698924731,-1.4804569892473118,False,False,True
31.832286076496338,65.42,19.085416666666667,False,16.994214799999998,1,Verano,20.77045698924731,-3.1904569892473127,False,False,True
29.201171378032125,55.34,19.104166666666668,False,18.5811417,1,Verano,20.77045698924731,-0.8604569892473108,False,False,True
32.731337007748046,63.82,19.10625,False,17.9683733,1,Verano,20.77045698924731,-1.9404569892473127,False,False,True
36.380735606630914,60.67,19.07875,False,16.647296899999997,1,Verano,20.77045698924731,-3.5304569892473125,False,False,True
32.26503580134526,63.58,18.966666666666665,False,16.8910731,1,Verano,20.77045698924731,-3.2804569892473125,False,False,True
32.50926202023051,58.75,19.022916666666667,False,19.857756249999998,1,Verano,20.77045698924731,0.6595430107526887,False,False,True
29.672138842801346,61.33,19.103333333333335,False,18.66489635,1,Verano,20.77045698924731,-0.9804569892473118,False,False,True
30.77606035731971,57.05,19.055833333333336,False,15.783142,1,Verano,20.77045698924731,-4.590456989247311,False,False,True
33.342255032216855,54.9,19.070833333333333,False,17.372449,1,Verano,20.77045698924731,-2.4504569892473107,False,False,True
29.82908094020267,63.26,19.068333333333335,False,17.540113299999998,1,Verano,20.77045698924731,-2.4604569892473123,False,False,True
30.908028262331083,54.3,19.1175,False,17.8314925,1,Verano,20.77045698924731,-1.8204569892473117,False,False,True
32.85180554350631,58.57,19.075833333333332,False,18.50738065,1,Verano,20.77045698924731,-1.0804569892473097,False,False,True
33.21367149943259,58.25,19.161666666666665,False,18.32106,1,Verano,20.77045698924731,-1.3104569892473101,False,False,True
31.836403706243125,57.41,19.18708333333333,False,20.105326599999998,1,Verano,20.77045698924731,1.0495430107526893,False,False,True
32.18404710311729,56.79,19.129583333333333,False,17.991540099999998,1,Verano,20.77045698924731,-1.6904569892473127,False,False,True
32.18055464941523,60.48,19.14625,False,17.9670952,1,Verano,20.77045698924731,-1.8404569892473113,False,False,True
30.14994577743481,64.11,19.208333333333332,False,19.08287455,1,Verano,20.77045698924731,-0.5604569892473101,False,False,True
31.8899989966664,56.16,19.23,False,20.1916,1,Verano,20.77045698924731,1.229543010752689,False,False,True
32.362840691957615,53.29,19.197916666666668,False,19.3449794,1,Verano,20.77045698924731,0.2495430107526886,False,False,True
31.86739238864277,58.81,19.250833333333336,False,19.4037047,1,Verano,20.77045698924731,0.06954301075268887,False,False,True
29.111656973344694,65.61,19.417916666666667,False,20.2570705,1,Verano,20.77045698924731,0.8295430107526904,False,False,True
34.303469052531305,59.39,19.402083333333334,False,17.61434645,1,Verano,20.77045698924731,-2.2604569892473094,False,False,True
30.359940970479336,65.1,19.35875,False,17.4332215,1,Verano,20.77045698924731,-2.640456989247312,False,False,True
32.10819238771367,57.56,19.451666666666668,False,19.8813916,1,Verano,20.77045698924731,0.7495430107526886,False,False,True
32.48268608365501,61.0,19.5825,False,19.38581,1,Verano,20.77045698924731,-0.05045698924731212,False,False,True
31.317767674170234,71.21,19.499166666666667,False,17.37004355,1,Verano,20.77045698924731,-2.860456989247311,False,False,True
32.36676318358274,59.65,19.525,False,18.35147125,1,Verano,20.77045698924731,-1.3204569892473117,False,False,True
30.837095807036956,62.75,19.624583333333334,False,18.578991249999998,1,Verano,20.77045698924731,-1.140456989247312,False,False,True
35.220647705814585,60.45,19.66625,False,17.622075249999998,1,Verano,20.77045698924731,-2.2804569892473125,False,False,True
31.60923837007754,57.35,19.55125,False,17.69182225,1,Verano,20.77045698924731,-2.1004569892473093,False,False,True
33.34851440970187,57.61,19.552083333333332,False,18.57200005,1,Verano,20.77045698924731,-0.9604569892473123,False,False,True
30.361057258357988,63.66,19.591666666666665,False,16.604341899999998,1,Verano,20.77045698924731,-3.640456989247312,False,False,True
33.081916867811586,59.09,19.62,False,17.9874775,1,Verano,20.77045698924731,-1.770456989247311,False,False,True
30.924190454297815,62.58,19.622083333333332,False,17.565573399999998,1,Verano,20.77045698924731,-2.4104569892473116,False,False,True
29.910280873929835,42.91,19.654999999999998,False,18.0946662,1,Verano,20.77045698924731,-1.0304569892473125,False,False,True
30.402374926025093,70.12,19.71625,False,20.0654956,1,Verano,20.77045698924731,0.38954301075268916,False,False,True
30.728134530936664,63.54,19.700833333333332,False,18.1695673,1,Verano,20.77045698924731,-1.6804569892473111,False,False,True
32.16717979582291,66.78,19.569166666666668,False,17.8999264,1,Verano,20.77045698924731,-2.110456989247311,False,False,True
36.313684826141994,61.48,19.577916666666663,False,18.2751906,1,Verano,20.77045698924731,-1.4804569892473118,False,False,True
36.103513557407965,58.12,19.594166666666666,False,18.2097612,1,Verano,20.77045698924731,-1.4504569892473107,False,False,True
31.51722179313395,62.57,19.525833333333335,False,17.73212945,1,Verano,20.77045698924731,-2.2004569892473107,False,False,True
33.43912938009954,55.92,19.47375,False,19.23475,1,Verano,20.77045698924731,-0.020456989247310986,False,False,True
30.119334391727687,69.27,19.50875,False,20.6160496,1,Verano,20.77045698924731,1.0895430107526884,False,False,True
28.843906493584278,59.17,19.457083333333333,False,18.454718500000002,1,Verano,20.77045698924731,-1.1704569892473096,False,False,True
32.045877944304124,59.3,19.167083333333334,False,14.608661,1,Verano,20.77045698924731,-6.13045698924731,False,False,True
32.81943457536347,67.67,19.2025,False,18.4958191,1,Verano,20.77045698924731,-1.4104569892473116,False,False,True
33.17488427606811,66.91,19.262916666666666,False,18.655465399999997,1,Verano,20.77045698924731,-1.1904569892473127,False,False,True
33.619547275214835,58.9,19.107916666666664,False,17.054035,1,Verano,20.77045698924731,-2.9704569892473103,False,False,True
31.504331803100406,62.08,18.90041666666667,False,15.4813856,1,Verano,20.77045698924731,-5.030456989247311,False,False,True
32.1080621539792,69.64,19.054166666666667,False,20.414442,1,Verano,20.77045698924731,0.8295430107526904,False,False,True
33.23185815452058,65.68,19.040833333333335,False,18.2560412,1,Verano,20.77045698924731,-1.640456989247312,False,False,True
33.79020264282081,59.79,19.035833333333333,False,18.402013450000002,1,Verano,20.77045698924731,-1.2604569892473094,False,False,True
30.639299525356467,58.75,18.984583333333333,False,16.633825,1,Verano,20.77045698924731,-3.5104569892473094,False,False,True
32.316016116188194,64.77,18.935,False,16.9025803,1,Verano,20.77045698924731,-3.2904569892473106,False,False,True
32.97432933417542,64.19,18.903333333333332,False,18.15385475,1,Verano,20.77045698924731,-1.7204569892473103,False,False,True
32.22132887886115,68.93,18.982499999999998,False,18.25589095,1,Verano,20.77045698924731,-1.7404569892473098,False,False,True
31.06693478833692,56.36,18.97833333333333,False,17.843912,1,Verano,20.77045698924731,-1.8704569892473124,False,False,True
32.00463905251278,54.78,19.063333333333336,False,18.932610999999998,1,Verano,20.77045698924731,-0.3704569892473124,False,False,True
32.79459485603544,55.05,19.013333333333332,False,17.541211,1,Verano,20.77045698924731,-2.230456989247312,False,False,True
30.85902225647549,63.05,18.94875,False,18.57152025,1,Verano,20.77045698924731,-1.1604569892473116,False,False,True
30.204141741050552,59.53,18.985000000000003,False,18.7446859,1,Verano,20.77045698924731,-0.8104569892473101,False,False,True
35.08931423279892,62.52,19.0025,False,18.135878799999997,1,Verano,20.77045698924731,-1.6904569892473127,False,False,True
32.2812946404544,59.39,18.952083333333334,False,17.280389099999997,1,Verano,20.77045698924731,-2.6904569892473127,False,False,True
33.407525469536495,55.62,19.087083333333332,False,20.592634599999997,1,Verano,20.77045698924731,1.7895430107526877,False,False,True
32.31424437159242,64.84,19.124583333333334,False,18.5089014,1,Verano,20.77045698924731,-1.3004569892473121,False,False,True
33.57547610905547,67.84,19.045416666666664,False,18.080572,1,Verano,20.77045698924731,-1.9204569892473096,False,False,True
32.118767694462456,56.68,18.85625,False,16.6481068,1,Verano,20.77045698924731,-3.4504569892473107,False,False,True
32.880670172983464,53.25,18.90458333333333,False,19.1503975,1,Verano,20.77045698924731,-0.010456989247309423,False,False,True
30.33570446441612,56.35,19.123333333333335,False,18.59599575,1,Verano,20.77045698924731,-0.8804569892473104,False,False,True
29.352318372171155,61.63,19.127083333333335,False,18.40537675,1,Verano,20.77045698924731,-1.3204569892473117,False,False,True
31.285283238268917,66.29,19.012083333333333,False,16.3898604,1,Verano,20.77045698924731,-3.9504569892473107,False,False,True
29.861309193879627,63.57,19.0425,False,17.722529050000002,1,Verano,20.77045698924731,-2.24045698924731,False,False,True
28.824527358727536,56.71,19.317083333333333,False,20.46571615,1,Verano,20.77045698924731,1.5595430107526873,False,False,True
32.452621522612326,57.43,19.205,False,17.87746465,1,Verano,20.77045698924731,-1.8604569892473108,False,False,True
29.345957897995035,63.02,19.144583333333333,False,17.0332198,1,Verano,20.77045698924731,-3.0904569892473113,False,False,True
33.4242434829211,67.12,19.075416666666666,False,17.244186000000003,1,Verano,20.77045698924731,-2.9204569892473096,False,False,True
34.16177835020888,61.28,19.055416666666666,False,16.2944512,1,Verano,20.77045698924731,-3.99045698924731,False,False,True
29.835515406856317,64.27,19.122083333333332,False,18.1799613,1,Verano,20.77045698924731,-1.6904569892473127,False,False,True
32.43299842481894,51.19,19.214583333333334,False,19.452559649999998,1,Verano,20.77045698924731,0.4995430107526886,False,False,True
34.78690121804217,57.71,19.348333333333333,False,20.4397147,1,Verano,20.77045698924731,1.4695430107526875,False,False,True
31.29203084330394,65.41,19.321250000000003,False,17.53658125,1,Verano,20.77045698924731,-2.520456989247311,False,False,True
32.916269683813745,51.97,19.174583333333334,False,16.251287299999998,1,Verano,20.77045698924731,-3.890456989247312,False,False,True
35.589355262096554,60.9,19.259583333333335,False,19.272495999999997,1,Verano,20.77045698924731,-0.1904569892473127,False,False,True
29.48427668375085,61.7,19.26875,False,18.7072355,1,Verano,20.77045698924731,-0.9404569892473127,False,False,True
30.471073827485196,74.36,19.314166666666665,False,20.126319,1,Verano,20.77045698924731,0.2795430107526897,False,False,True
32.8461366490721,74.63,19.256249999999998,False,17.244883350000002,1,Verano,20.77045698924731,-3.0804569892473097,False,False,True
35.258657932338245,56.57,19.405,False,19.942115249999997,1,Verano,20.77045698924731,0.8795430107526876,False,False,True
30.933174749828048,56.57,19.287499999999998,False,18.4883474,1,Verano,20.77045698924731,-1.0304569892473125,False,False,True
35.65359778916283,53.13,19.292916666666667,False,18.2852965,1,Verano,20.77045698924731,-1.1704569892473096,False,False,True
32.19793422109437,63.43,19.40875,False,20.19590745,1,Verano,20.77045698924731,0.859543010752688,False,False,True
29.049116504298784,53.6,19.57375,False,19.549744,1,Verano,20.77045698924731,0.5095430107526902,False,False,True
34.38572243910929,52.68,19.53291666666667,False,18.4058272,1,Verano,20.77045698924731,-0.9904569892473098,False,False,True
31.304564218085,58.35,19.499166666666664,False,18.0308365,1,Verano,20.77045698924731,-1.6904569892473127,False,False,True
32.67278791788806,59.87,19.474999999999998,False,17.90547545,1,Verano,20.77045698924731,-1.90045698924731,False,False,True
29.511245468700093,56.19,19.686666666666667,False,20.116933,1,Verano,20.77045698924731,1.1295430107526876,False,False,True
30.870122623011437,62.62,19.658333333333335,False,17.1612735,1,Verano,20.77045698924731,-2.9204569892473096,False,False,True
29.754692115138983,56.38,19.52958333333333,False,18.1028266,1,Verano,20.77045698924731,-1.5304569892473125,False,False,True
29.595509655933935,54.15,19.551666666666666,False,18.1942555,1,Verano,20.77045698924731,-1.3304569892473097,False,False,True
32.147059396930125,53.635,19.52958333333333,False,16.516862,1,Verano,20.77045698924731,-3.6204569892473124,False,False,True
32.85016620322332,53.12,19.618333333333332,False,18.5670368,1,Verano,20.77045698924731,-0.7904569892473106,False,False,True
