temperatura_c,humedad_pct,temp_media_24h,alerta_calor,indice_confort,mes,estacion,temp_media_mes,desvio_temp_mes,evento_calor,evento_frio,dato_valido
32.969210390903136,60.37,18.582083333333333,False,19.15310825,1,Verano,20.77045698924731,-0.3204569892473117,False,False,True
34.53560516452163,71.43,18.49,False,16.81787875,1,Verano,20.77045698924731,-3.520456989247311,False,False,True
33.47870586551645,55.07,18.52833333333333,False,18.87426185,1,Verano,20.77045698924731,-0.4604569892473122,False,False,True
31.037028539681778,62.51,18.52125,False,17.68315805,1,Verano,20.77045698924731,-2.260456989247309,False,False,True
30.749436266062048,65.38,18.51,False,17.714072299999998,1,Verano,20.77045698924731,-2.300456989247312,False,False,True
29.29381592043259,69.09,18.385416666666668,False,16.267889349999997,1,Verano,20.77045698924731,-4.140456989247312,False,False,True
28.98413280745716,55.71,18.40375,False,17.866002249999998,1,Verano,20.77045698924731,-1.820456989247312,False,False,True
31.08160135203292,58.59,18.49458333333333,False,19.0253557,1,Verano,20.77045698924731,-0.4104569892473115,False,False,True
33.90050749793309,60.19,18.410416666666663,False,17.24146795,1,Verano,20.77045698924731,-2.760456989247309,False,False,True
31.252809259677363,70.85,18.40625,False,16.8007095,1,Verano,20.77045698924731,-3.5304569892473125,False,False,True
30.98535817088115,69.38,18.38583333333333,False,17.3357219,1,Verano,20.77045698924731,-2.860456989247311,False,False,True
33.0494544154276,60.33,18.453333333333333,False,18.0494401,1,Verano,20.77045698924731,-1.7304569892473118,False,False,True
30.70770024772561,61.26,18.41708333333333,False,17.3722945,1,Verano,20.77045698924731,-2.6204569892473124,False,False,True
34.76084767715918,62.03,18.48708333333333,False,18.2026522,1,Verano,20.77045698924731,-1.5904569892473113,False,False,True
31.607498767631537,61.77,18.433333333333334,False,17.12981755,1,Verano,20.77045698924731,-2.9404569892473127,False,False,True
33.396032950868054,59.17,18.48125,False,18.07475535,1,Verano,20.77045698924731,-1.6604569892473116,False,False,True
31.699898891594263,65.78,18.433333333333334,False,18.1368192,1,Verano,20.77045698924731,-1.7904569892473106,False,False,True
32.03686571340972,62.69,18.3675,False,16.00216255,1,Verano,20.77045698924731,-4.38045698924731,False,False,True
